px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.8234	-12.7625	-2.72342	-0.694019	-1.07352	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	1.83438
5.71094	-12.6781	-2.70335	-0.74225	-1.06073	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.516614
5.5669	-12.5923	-2.7385	-0.776952	-1.03675	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.842083
5.45986	-12.4863	-2.72929	-0.830212	-1.03076	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.340137
5.33117	-12.3928	-2.75019	-0.863652	-1.00805	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.563668
5.22771	-12.2779	-2.77155	-0.915417	-1.00669	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.453724
5.08493	-12.1879	-2.80086	-0.929838	-0.967057	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	1.58124
5.0085	-12.0925	-2.6994	-0.969074	-0.946112	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	3.89303
4.90166	-11.9858	-2.70894	-1.0001	-0.925965	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.389565
4.80449	-11.8394	-2.81228	-1.05316	-0.934341	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.25414
4.70428	-11.7188	-2.8212	-1.0836	-0.914166	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.369656
4.65241	-11.6014	-2.71073	-1.13261	-0.908139	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.50867
4.57459	-11.4819	-2.70788	-1.1659	-0.89255	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.280183
4.48654	-11.3116	-2.85669	-1.20739	-0.887048	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	7.47961
4.4404	-11.1613	-2.85562	-1.26059	-0.891331	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.015735
4.43529	-11.0467	-2.70308	-1.32589	-0.909598	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.79676
4.39068	-10.9128	-2.69748	-1.36506	-0.899422	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.128675
4.39285	-10.7804	-2.6075	-1.43491	-0.923008	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	3.61618
4.38878	-10.6393	-2.60188	-1.49289	-0.930258	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.0916556
4.36469	-10.5008	-2.65504	-1.52428	-0.911183	4.45256	-10.5332	4.45	-10.5	0	3.00113	1.50209
4.38386	-10.3619	-2.65748	-1.58593	-0.926633	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.247377
4.39878	-10.2219	-2.65511	-1.64256	-0.937819	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.697717
4.44839	-10.077	-2.66763	-1.71652	-0.963398	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.752272
4.47142	-9.93923	-2.68311	-1.76339	-0.959831	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.26631
4.53954	-9.7936	-2.70419	-1.83959	-0.985933	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.944011
4.64564	-9.6592	-2.64837	-1.96272	-1.07289	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	7.01019
4.71373	-9.52762	-2.64961	-2.02746	-1.07843	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0593146
4.74472	-9.38954	-2.67248	-2.04382	-1.02303	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	2.16193
4.82883	-9.25824	-2.68165	-2.10872	-1.03057	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.124421
4.88373	-9.12225	-2.6983	-2.13536	-0.991028	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.22226
4.98446	-8.99172	-2.7189	-2.19983	-0.999098	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.263335
5.04203	-8.85506	-2.73369	-2.21165	-0.94152	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.48363
5.16388	-8.71866	-2.77785	-2.27613	-0.950622	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.872661
5.28131	-8.60665	-2.78613	-2.34356	-0.969926	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.303917
5.40061	-8.48885	-2.80813	-2.39881	-0.970523	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.19446
5.46099	-8.36569	-2.78292	-2.3853	-0.878624	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.70662
5.56888	-8.25923	-2.78206	-2.42946	-0.87495	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.0705565
5.71345	-8.17581	-2.79489	-2.50976	-0.919671	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.42883
5.84325	-8.07779	-2.81	-2.55798	-0.91678	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.121486
5.8888	-7.95588	-2.73083	-2.50517	-0.767913	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	16.8614
6.02128	-7.84635	-2.76472	-2.54181	-0.761096	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.545816
6.12067	-7.7437	-2.74201	-2.54432	-0.702671	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	2.84314
6.24944	-7.64253	-2.76271	-2.57568	-0.695213	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.345131
6.34344	-7.53632	-2.72926	-2.56396	-0.621314	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	4.39431
6.46838	-7.43864	-2.74279	-2.58933	-0.612964	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.346174
6.59195	-7.35199	-2.73913	-2.60963	-0.592722	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.399664
6.73128	-7.24982	-2.77305	-2.63149	-0.581824	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.670131
6.82632	-7.1454	-2.72708	-2.60896	-0.501163	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	5.31678
6.96315	-7.04809	-2.75423	-2.62713	-0.491801	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.435666
7.08687	-6.97568	-2.76283	-2.6493	-0.489057	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.132025
7.22209	-6.87691	-2.80592	-2.65964	-0.474944	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	1.02617
7.27506	-6.75338	-2.70795	-2.58282	-0.325253	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	19.9419
7.38489	-6.65496	-2.72287	-2.58388	-0.311397	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.857286
7.57088	-6.62612	-2.79452	-2.684	-0.434629	7.67988	-6.69347	7.5	-6.55	2.72747	0	13.7999
7.69804	-6.56136	-2.77971	-2.70598	-0.433429	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.157854
7.79607	-6.47428	-2.70128	-2.67533	-0.348039	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	8.52716
7.91688	-6.39652	-2.69501	-2.68529	-0.340066	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.436256
8.05983	-6.33872	-2.71765	-2.72041	-0.367265	7.9171	-6.24084	8	-6.3	2.72648	0.908821	1.29466
8.18932	-6.27002	-2.71498	-2.73424	-0.361639	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.180601
8.2572	-6.16329	-2.58007	-2.66287	-0.223425	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	21.7219
8.38261	-6.06838	-2.6002	-2.65829	-0.207608	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.723758
8.53698	-6.01906	-2.65576	-2.70764	-0.267246	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	4.73136
8.66774	-5.93855	-2.66702	-2.71074	-0.256477	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.332702
8.76387	-5.84589	-2.59888	-2.67287	-0.180755	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	6.02137
8.88857	-5.75331	-2.61485	-2.666	-0.16516	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.656099
9.01914	-5.68119	-2.63065	-2.67639	-0.171386	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.781721
9.15056	-5.58109	-2.65792	-2.66576	-0.152652	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.855588
9.25393	-5.48554	-2.61026	-2.63033	-0.0894642	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	4.05207
9.3752	-5.38058	-2.63012	-2.61436	-0.0702279	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.92824
9.50383	-5.30216	-2.64506	-2.61961	-0.0756625	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.479239
9.63607	-5.18557	-2.68441	-2.59982	-0.0534346	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	1.18094
9.69559	-5.06304	-2.58918	-2.51417	0.0751742	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	16.7218
9.7952	-4.95559	-2.60706	-2.49167	0.0921609	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.77652
9.89948	-4.85461	-2.59522	-2.46658	0.12073	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.78254
10.0003	-4.74316	-2.60144	-2.4452	0.133919	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.578306
10.1034	-4.64146	-2.5962	-2.42503	0.151633	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.289706
10.2018	-4.52404	-2.60686	-2.40167	0.165043	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.547947
10.3404	-4.44915	-2.65232	-2.44061	0.0944085	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	4.90273
10.4532	-4.32951	-2.67693	-2.42268	0.105716	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.384883
10.4918	-4.17832	-2.58346	-2.31333	0.254299	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	20.3339
10.5838	-4.04447	-2.60704	-2.28369	0.268161	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.544085
10.6683	-3.92273	-2.60607	-2.25374	0.288104	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.379597
10.7604	-3.77346	-2.64645	-2.22064	0.303108	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.831532
10.8675	-3.66677	-2.66735	-2.23143	0.262317	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.55902
10.9545	-3.53097	-2.68595	-2.20729	0.270695	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.245494
10.999	-3.38107	-2.65579	-2.132	0.356474	11.0183	-3.30073	11	-3.3	0.908549	2.72563	5.86275
11.0753	-3.23034	-2.68487	-2.1009	0.366273	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.41733
11.1253	-3.08438	-2.67681	-2.04776	0.412522	11.1054	-3.01303	11.1	-3	0.90888	2.72663	1.59553
11.1843	-2.92844	-2.6996	-2.01228	0.423404	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.463775
11.2321	-2.78254	-2.69924	-1.97065	0.448186	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.490422
11.2825	-2.62101	-2.72483	-1.93471	0.457597	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.428519
11.2413	-2.42759	-2.70833	-1.77768	0.651183	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	29.2524
11.2533	-2.27229	-2.70961	-1.7313	0.660315	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.420634
11.3572	-2.17578	-2.67338	-1.81434	0.484885	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	23.3117
11.3848	-2.01907	-2.68882	-1.78123	0.490024	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.183807
11.3768	-1.85914	-2.68937	-1.71196	0.548634	11.224	-1.77367	11.35	-1.8	0	2.71996	2.66387
11.3909	-1.69665	-2.70852	-1.67602	0.553	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.192624
11.3879	-1.54206	-2.71268	-1.62866	0.57566	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.507761
11.3853	-1.38273	-2.72452	-1.59046	0.581045	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.193983
11.2756	-1.215	-2.75991	-1.42608	0.778924	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	29.8543
11.2371	-1.07141	-2.7666	-1.37749	0.786992	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.417082
11.1698	-0.923713	-2.7958	-1.29677	0.844886	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	2.91709
11.1193	-0.780189	-2.80891	-1.24861	0.849377	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.231963
11.0155	-0.622769	-2.86064	-1.14391	0.933263	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	6.00379
10.9296	-0.496641	-2.83937	-1.08199	0.943724	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.567439
10.838	-0.361459	-2.85531	-1.01329	0.968547	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.623567
10.7366	-0.25803	-2.81965	-0.94759	0.981924	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.801628
10.5687	-0.134857	-2.95911	-0.809617	1.11396	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	19.9151
10.4445	-0.062303	-2.92327	-0.735964	1.13267	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	1.17813
10.3387	0.0217079	-2.89192	-0.683391	1.12448	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	0.570727
10.209	0.0750223	-2.85585	-0.60797	1.14497	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	1.12058
10.1081	0.139915	-2.79081	-0.563715	1.12313	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	1.85218
9.97727	0.176456	-2.75804	-0.487971	1.14414	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.96576
9.83276	0.230526	-2.80957	-0.410277	1.17404	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	2.48761
9.69163	0.227836	-2.76202	-0.319797	1.20821	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	2.17518
9.54481	0.262314	-2.80388	-0.247316	1.22537	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	1.39276
9.39572	0.257005	-2.78544	-0.161289	1.25071	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	1.008
9.28683	0.244445	-2.62225	-0.0910891	1.24584	9.46113	0.134275	9.25	0.15	-1.81915	0	8.46433
9.14145	0.231563	-2.61065	-0.00863644	1.26047	9.13787	0.161547	9.15	0.15	-1.81913	0	0.284492
8.99488	0.239993	-2.68247	0.0501327	1.25786	9.02723	0.196492	9	0.2	-2.99927	0.99976	1.93836
8.85613	0.233649	-2.69082	0.111122	1.25524	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.078363
8.70807	0.229504	-2.75077	0.163675	1.2446	8.67607	0.247512	8.7	0.25	-2.99873	0	1.28865
8.57044	0.212897	-2.75654	0.219226	1.23744	8.54916	0.247046	8.55	0.25	-2.99871	0	0.0898818
8.42751	0.179407	-2.74591	0.284534	1.23507	8.44086	0.253341	8.4	0.25	-2.72872	0	0.137024
8.27764	0.161812	-2.75405	0.331202	1.21321	8.2302	0.258614	8.25	0.25	-2.72871	0	0.658322
8.13154	0.139299	-2.81158	0.366764	1.18467	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	1.72478
7.99481	0.0949144	-2.8188	0.418707	1.17684	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.176703
7.84475	0.0701832	-2.88375	0.440122	1.13325	7.82213	0.149733	7.8	0.15	-3.00101	0	2.97596
7.7053	0.0387355	-2.88439	0.472036	1.10842	7.63383	0.15164	7.65	0.15	-3.00099	0	0.997477
7.56058	-0.0185454	-2.88955	0.517356	1.09183	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.440433
7.41459	-0.0623349	-2.88095	0.549361	1.06425	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	1.16169
7.30204	-0.139728	-2.84658	0.610423	1.07772	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.63929
7.18244	-0.186565	-2.82703	0.638651	1.05317	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	1.03282
7.01488	-0.229044	-2.89187	0.632609	0.973287	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	6.60795
6.88487	-0.304637	-2.87933	0.671619	0.959441	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.371698
6.82331	-0.442262	-2.79299	0.788741	1.05381	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	11.5275
6.73062	-0.522136	-2.77023	0.829655	1.04315	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.384134
6.62941	-0.600541	-2.77101	0.854198	1.00754	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	1.12687
6.54246	-0.690738	-2.75295	0.896119	1.00005	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.247867
6.48875	-0.833507	-2.73237	0.996564	1.07093	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	4.73301
6.42232	-0.951843	-2.73031	1.05268	1.07346	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.0396265
6.37526	-1.09353	-2.73284	1.13682	1.11598	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.36257
6.32645	-1.2231	-2.73393	1.19652	1.1196	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.0676942
6.32417	-1.3984	-2.75828	1.32041	1.21325	6.5527	-1.43518	6.35	-1.4	0	-3.00132	6.60193
6.30318	-1.53556	-2.75564	1.38624	1.21823	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.154068
6.28159	-1.67825	-2.74425	1.45008	1.21417	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.0937653
6.28087	-1.81493	-2.71777	1.51998	1.21898	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.446531
6.29835	-1.97061	-2.75236	1.61128	1.26251	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.71924
6.31324	-2.10963	-2.7531	1.67751	1.2653	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.0490908
6.30667	-2.21756	-2.68585	1.70231	1.20869	6.3068	-2.23646	6.35	-2.25	0	-2	3.73014
6.33135	-2.35004	-2.68514	1.76459	1.21045	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.0147355
6.33934	-2.4643	-2.63708	1.79846	1.17178	6.26272	-2.46894	6.35	-2.5	0	-3	2.01115
6.37005	-2.59986	-2.64982	1.8551	1.16874	6.36265	-2.64414	6.35	-2.65	0	-3	0.106641
6.41927	-2.7414	-2.69452	1.92589	1.18823	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	0.991615
6.46623	-2.87945	-2.71429	1.98151	1.18279	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.269667
6.53499	-3.0303	-2.79308	2.0536	1.20444	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.46156
6.58896	-3.18687	-2.84088	2.09776	1.1846	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.70817
6.63755	-3.30296	-2.73743	2.13023	1.13528	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	6.91548
6.70159	-3.45231	-2.76472	2.17387	1.11484	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.829423
6.77463	-3.57586	-2.7777	2.22093	1.10538	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.415461
6.83587	-3.71669	-2.80834	2.24997	1.07741	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	1.3432
6.90068	-3.83115	-2.73804	2.28338	1.0444	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	3.63659
6.96671	-3.98813	-2.77309	2.30277	1.00468	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	2.2737
7.02428	-4.08345	-2.6237	2.32764	0.961647	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	11.182
7.08584	-4.22434	-2.6407	2.34204	0.92311	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	1.90153
7.16532	-4.33252	-2.63723	2.37249	0.905858	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	1.0162
7.21025	-4.47674	-2.65709	2.36539	0.853651	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	3.45356
7.31763	-4.60989	-2.77162	2.39828	0.848992	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	5.34334
7.38148	-4.75525	-2.79382	2.39434	0.802427	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	2.64961
7.44426	-4.84325	-2.67504	2.41107	0.772753	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	7.84966
7.49904	-4.98596	-2.68922	2.39896	0.722339	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	2.95515
7.57697	-5.08666	-2.65939	2.41686	0.702742	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	1.51797
7.62107	-5.24081	-2.67237	2.38956	0.641013	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	4.33047
7.70625	-5.34891	-2.68565	2.40586	0.626084	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	1.17805
7.77022	-5.48842	-2.69866	2.39285	0.582249	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	2.13522
7.84865	-5.58973	-2.66491	2.40458	0.563604	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	1.57753
7.89798	-5.74766	-2.68094	2.37189	0.503673	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	3.89171
7.98362	-5.8537	-2.69528	2.38477	0.492456	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	1.14301
8.04682	-5.99481	-2.70665	2.36602	0.449921	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	1.92281
8.1129	-6.08638	-2.61619	2.37123	0.429475	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	4.56013
8.16668	-6.22414	-2.62132	2.34796	0.385901	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	1.97501
8.27684	-6.34533	-2.73363	2.36457	0.387392	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	6.12758
8.34003	-6.4938	-2.74934	2.3389	0.343595	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	2.05775
8.40528	-6.59108	-2.61313	2.3384	0.319667	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	9.19394
8.46092	-6.74283	-2.61741	2.30864	0.273979	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	1.99776
8.55489	-6.85905	-2.65936	2.3158	0.268825	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	1.30911
8.59676	-7.01026	-2.66599	2.27757	0.219228	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	2.40686
8.6778	-7.11894	-2.68939	2.28314	0.215505	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.41159
8.73487	-7.2545	-2.69472	2.26109	0.184073	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.971292
8.82388	-7.37299	-2.7306	2.26568	0.181071	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.813631
8.87006	-7.52608	-2.74228	2.22972	0.138041	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	1.82067
8.91912	-7.62777	-2.64379	2.21599	0.11292	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	4.85928
8.9611	-7.76498	-2.64483	2.18692	0.0797512	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	1.13693
9.07892	-7.90181	-2.80008	2.20831	0.105354	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	10.6318
9.13063	-8.05168	-2.81307	2.17933	0.0727588	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	1.06775
9.17797	-8.1587	-2.72169	2.16305	0.0480125	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.09267
9.22831	-8.2949	-2.72663	2.14121	0.0249159	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.523586
9.29884	-8.42333	-2.70132	2.13359	0.0142473	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.665774
9.34507	-8.57783	-2.70843	2.10394	-0.0146225	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.783384
9.40176	-8.70289	-2.67718	2.09223	-0.0268506	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.87932
9.43944	-8.86502	-2.69064	2.05686	-0.0587765	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.946086
9.52131	-9.00077	-2.76579	2.06406	-0.0432221	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.45424
9.54711	-9.15737	-2.77931	2.02599	-0.0769789	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	1.10862
9.57545	-9.28514	-2.67657	1.993	-0.114322	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.48302
9.62052	-9.4273	-2.67711	1.97539	-0.124989	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.128578
9.67079	-9.56311	-2.66716	1.96309	-0.131222	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.0997754
9.70014	-9.71719	-2.67501	1.93416	-0.151533	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.404014
9.75875	-9.86058	-2.70406	1.93142	-0.142977	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.433299
9.79218	-10.014	-2.71199	1.90801	-0.157454	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.203911
9.81046	-10.144	-2.64057	1.87593	-0.1879	9.69256	-10.1336	9.75	-10.2	0	-2.73106	2.49494
9.82511	-10.303	-2.6534	1.8424	-0.209479	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.459233
9.89163	-10.4463	-2.74422	1.85993	-0.170426	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.43938
9.90265	-10.5991	-2.75993	1.82864	-0.191546	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.476661
9.92839	-10.7314	-2.74866	1.81232	-0.19952	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.150642
9.92891	-10.8908	-2.77052	1.77601	-0.223962	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.679799
9.90487	-11.0121	-2.65548	1.71459	-0.292211	9.91881	-11.1448	9.85	-11.05	0	-1.9956	9.93686
9.90813	-11.1488	-2.65819	1.68954	-0.30193	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.131931
9.91167	-11.2899	-2.63749	1.66178	-0.316394	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.342806
9.90262	-11.442	-2.64382	1.62955	-0.330175	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.246699
9.89597	-11.5712	-2.62572	1.60072	-0.345772	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.350276
9.86286	-11.7195	-2.64367	1.55746	-0.36957	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.738485
